,0
605,-87.87408938044037
606,-110.83566818270988
607,-125.32213471700041
608,-178.48521021910773
609,-184.21435433214333
610,-134.38067391791375
611,-120.48522852535625
612,-146.90890806659863
613,-148.74978889917338
614,-141.33968630773307
615,-199.26908475162148
616,-82.09991401467349
617,-153.6513622314229
618,-111.21346455726395
619,-84.14146631176493
620,-145.75029145225733
621,-172.1775586469812
622,-196.1155847467337
623,-95.7477907853558
624,-138.91611457263116
625,-200.06310904012537
626,-146.34122969230117
627,-54.759614100240576
628,-72.25606507947356
629,-177.10309409995435
630,-93.47919074988978
631,-187.96052358328774
632,-221.35614448318694
633,-131.94655748657408
634,-144.7109502438543
635,-115.48401157390495
636,-78.83604756811779
637,-96.54700647914966
638,-101.20298352883673
639,-169.34794242388463
640,-111.91948285952016
641,-102.37721474896146
642,-167.91254382519804
643,-100.70709732401443
644,-116.79393839757097
645,-110.52286346228253
646,-137.60254986152253
647,-106.4223295542683
648,-114.99586437723613
649,-220.3721310790311
650,-104.34675084510916
651,-68.32200517405057
652,-100.08076661430603
653,-110.54240792138667
654,-121.30989808198804
